tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status
gene:FBgn0268949	-	-	gene:FBgn0268949	Dsim\GD27659	-	2L:62374-64558	-	-	0	0	0	OK
gene:FBgn0194385	-	-	gene:FBgn0194385	Dsim\GD22993	-	2L:68625-73550	-	-	1.15296	0	3.15332	OK
gene:FBgn0270109	-	-	gene:FBgn0270109	Dsim\GD28819	-	2L:70416-71441	-	-	0	0	0	OK
gene:FBgn0194394	-	-	gene:FBgn0194394	Dsim\GD23002	-	2L:117804-120212	-	-	461.919	431.341	492.496	OK
gene:FBgn0194389	-	-	gene:FBgn0194389	Dsim\GD22997	-	2L:52875-57228	-	-	3.54432	1.6498	5.43885	OK
gene:FBgn0194379	-	-	gene:FBgn0194379	Dsim\GD22987	-	2L:124258-125065	-	-	2.26044	0	6.78132	OK
gene:FBgn0194392	-	-	gene:FBgn0194392	Dsim\GD23000	-	2L:88485-90382	-	-	4.07643	0.574139	7.57871	OK
gene:FBgn0194383	-	-	gene:FBgn0194383	Dsim\GD22991	-	2L:90146-92857	-	-	2.10958	0	4.50714	OK
gene:FBgn0194378	-	-	gene:FBgn0194378	Dsim\GD22986	-	2L:125066-126612	-	-	0.957312	0	2.87194	OK
gene:FBgn0194372	-	-	gene:FBgn0194372	Dsim\GD22980	-	2L:143543-144557	-	-	1.89489	0	5.68467	OK
gene:FBgn0269357	-	-	gene:FBgn0269357	Dsim\GD28067	-	2L:144751-146058	-	-	0	0	0	OK
gene:FBgn0194400	-	-	gene:FBgn0194400	Dsim\GD23008	-	2L:189769-190800	-	-	2.69423	0	7.4029	OK
gene:FBgn0194371	-	-	gene:FBgn0194371	Dsim\GD22979	-	2L:190774-193310	-	-	0	0	0	OK
gene:FBgn0194381	-	-	gene:FBgn0194381	Dsim\GD22989	-	2L:102312-107189	-	-	44.3613	34.9057	53.8169	OK
gene:FBgn0194380	-	-	gene:FBgn0194380	Dsim\GD22988	-	2L:108383-114960	-	-	54.6408	44.3826	64.8989	OK
gene:FBgn0194368	-	-	gene:FBgn0194368	Dsim\GD22976	-	2L:237335-238539	-	-	1.10898	0	3.32693	OK
gene:FBgn0194390	-	-	gene:FBgn0194390	Dsim\GD22998	-	2L:57386-62301	-	-	13.6321	6.0299	21.2342	OK
gene:FBgn0194377	-	-	gene:FBgn0194377	Dsim\GD22985	-	2L:126696-128719	-	-	0	0	0	OK
gene:FBgn0194376	-	-	gene:FBgn0194376	Dsim\GD22984	-	2L:128506-139217	-	-	0	0	0	OK
gene:FBgn0194373	-	-	gene:FBgn0194373	Dsim\GD22981	-	2L:139216-140988	-	-	0	0	0	OK
gene:FBgn0194396	-	-	gene:FBgn0194396	Dsim\GD23004	-	2L:140734-141761	-	-	313.102	247.627	378.578	OK
gene:FBgn0194397	-	-	gene:FBgn0194397	Dsim\GD23005	-	2L:141743-143416	-	-	0	0	0	OK
